http://dbpedia.org/resource/Angola|Angola
http://dbpedia.org/resource/Antigua_and_Barbuda|Antigua and Barbuda
http://dbpedia.org/resource/Armenia|Armenia
http://dbpedia.org/resource/Barbados|Barbados
http://dbpedia.org/resource/Belarus|Belarus
http://dbpedia.org/resource/Benin|Benin
http://dbpedia.org/resource/Bhutan|Bhutan
http://dbpedia.org/resource/Bolivia|Bolivia
http://dbpedia.org/resource/Hungary|Hungary
http://dbpedia.org/resource/Brunei|Brunei
http://dbpedia.org/resource/Burkina_Faso|Burkina Faso
http://dbpedia.org/resource/Burma|Burma
http://dbpedia.org/resource/Burundi|Burundi
http://dbpedia.org/resource/Cambodia|Cambodia
http://dbpedia.org/resource/India|India
http://dbpedia.org/resource/Chad|Chad
http://dbpedia.org/resource/China|China
http://dbpedia.org/resource/Iraq|Iraq
http://dbpedia.org/resource/Colombia|Colombia
http://dbpedia.org/resource/Czech_Republic|Czech Republic
http://dbpedia.org/resource/Democratic_Republic_of_the_Congo|Democratic Republic of the Congo
http://dbpedia.org/resource/Djibouti|Djibouti
http://dbpedia.org/resource/Ecuador|Ecuador
http://dbpedia.org/resource/Egypt|Egypt
http://dbpedia.org/resource/El_Salvador|El Salvador
http://dbpedia.org/resource/Eritrea|Eritrea
http://dbpedia.org/resource/Gabon|Gabon
http://dbpedia.org/resource/Kenya|Kenya
http://dbpedia.org/resource/Georgia_(country)|Georgia (country)
http://dbpedia.org/resource/Kiribati|Kiribati
http://dbpedia.org/resource/Grenada|Grenada
http://dbpedia.org/resource/Guinea|Guinea
http://dbpedia.org/resource/Guyana|Guyana
http://dbpedia.org/resource/Haiti|Haiti
http://dbpedia.org/resource/Latvia|Latvia
http://dbpedia.org/resource/Honduras|Honduras
http://dbpedia.org/resource/Lesotho|Lesotho
http://dbpedia.org/resource/Liechtenstein|Liechtenstein
http://dbpedia.org/resource/Iceland|Iceland
http://dbpedia.org/resource/Iran|Iran
http://dbpedia.org/resource/Israel|Israel
http://dbpedia.org/resource/Jamaica|Jamaica
http://dbpedia.org/resource/Japan|Japan
http://dbpedia.org/resource/Jordan|Jordan
http://dbpedia.org/resource/Malaysia|Malaysia
http://dbpedia.org/resource/Malta|Malta
http://dbpedia.org/resource/Kingdom_of_the_Netherlands|Kingdom of the Netherlands
http://dbpedia.org/resource/Kuwait|Kuwait
http://dbpedia.org/resource/Marshall_Islands|Marshall Islands
http://dbpedia.org/resource/Lebanon|Lebanon
http://dbpedia.org/resource/Libya|Libya
http://dbpedia.org/resource/Maldives|Maldives
http://dbpedia.org/resource/Mexico|Mexico
http://dbpedia.org/resource/Member_states_of_the_United_Nations|Member states of the United Nations
http://dbpedia.org/resource/Moldova|Moldova
http://dbpedia.org/resource/Monaco|Monaco
http://dbpedia.org/resource/Mongolia|Mongolia
http://dbpedia.org/resource/Morocco|Morocco
http://dbpedia.org/resource/Nauru|Nauru
http://dbpedia.org/resource/Nepal|Nepal
http://dbpedia.org/resource/New_Zealand|New Zealand
http://dbpedia.org/resource/Niger|Niger
http://dbpedia.org/resource/Nigeria|Nigeria
http://dbpedia.org/resource/North_Korea|North Korea
http://dbpedia.org/resource/Norway|Norway
http://dbpedia.org/resource/Oman|Oman
http://dbpedia.org/resource/Pakistan|Pakistan
http://dbpedia.org/resource/Palau|Palau
http://dbpedia.org/resource/Panama|Panama
http://dbpedia.org/resource/Paraguay|Paraguay
http://dbpedia.org/resource/Philippines|Philippines
http://dbpedia.org/resource/Poland|Poland
http://dbpedia.org/resource/Portugal|Portugal
http://dbpedia.org/resource/Qatar|Qatar
http://dbpedia.org/resource/Republic_of_the_Congo|Republic of the Congo
http://dbpedia.org/resource/Romania|Romania
http://dbpedia.org/resource/Russia|Russia
http://dbpedia.org/resource/Rwanda|Rwanda
http://dbpedia.org/resource/S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe|São Tomé and Príncipe
http://dbpedia.org/resource/Samoa|Samoa
http://dbpedia.org/resource/Saudi_Arabia|Saudi Arabia
http://dbpedia.org/resource/Senegal|Senegal
http://dbpedia.org/resource/Serbia|Serbia
http://dbpedia.org/resource/Slovakia|Slovakia
http://dbpedia.org/resource/Slovenia|Slovenia
http://dbpedia.org/resource/Solomon_Islands|Solomon Islands
http://dbpedia.org/resource/Spain|Spain
http://dbpedia.org/resource/Sudan|Sudan
http://dbpedia.org/resource/Suriname|Suriname
http://dbpedia.org/resource/Sweden|Sweden
http://dbpedia.org/resource/Syria|Syria
http://dbpedia.org/resource/Tanzania|Tanzania
http://dbpedia.org/resource/Thailand|Thailand
http://dbpedia.org/resource/The_Bahamas|The Bahamas
http://dbpedia.org/resource/Togo|Togo
http://dbpedia.org/resource/Tonga|Tonga
http://dbpedia.org/resource/Trinidad_and_Tobago|Trinidad and Tobago
http://dbpedia.org/resource/Tunisia|Tunisia
http://dbpedia.org/resource/Turkey|Turkey
http://dbpedia.org/resource/Turkmenistan|Turkmenistan
http://dbpedia.org/resource/Uganda|Uganda
http://dbpedia.org/resource/United_Arab_Emirates|United Arab Emirates
http://dbpedia.org/resource/Uruguay|Uruguay
http://dbpedia.org/resource/Vanuatu|Vanuatu
http://dbpedia.org/resource/Vietnam|Vietnam
http://dbpedia.org/resource/Yemen|Yemen
http://dbpedia.org/resource/Zambia|Zambia
http://dbpedia.org/resource/Zimbabwe|Zimbabwe
http://dbpedia.org/resource/Albania|Albania
http://dbpedia.org/resource/Australia|Australia
http://dbpedia.org/resource/Austria|Austria
http://dbpedia.org/resource/Azerbaijan|Azerbaijan
http://dbpedia.org/resource/Bosnia_and_Herzegovina|Bosnia and Herzegovina
http://dbpedia.org/resource/Cameroon|Cameroon
http://dbpedia.org/resource/Croatia|Croatia
http://dbpedia.org/resource/Cuba|Cuba
http://dbpedia.org/resource/Greece|Greece
http://dbpedia.org/resource/Italy|Italy
http://dbpedia.org/resource/Kazakhstan|Kazakhstan
http://dbpedia.org/resource/Laos|Laos
http://dbpedia.org/resource/Liberia|Liberia
http://dbpedia.org/resource/Malawi|Malawi
http://dbpedia.org/resource/Mali|Mali
http://dbpedia.org/resource/Mauritania|Mauritania
http://dbpedia.org/resource/Mauritius|Mauritius
http://dbpedia.org/resource/Namibia|Namibia
http://dbpedia.org/resource/Peru|Peru
http://dbpedia.org/resource/Republic_of_Macedonia|Republic of Macedonia
http://dbpedia.org/resource/Sierra_Leone|Sierra Leone
http://dbpedia.org/resource/Singapore|Singapore
http://dbpedia.org/resource/Somalia|Somalia
http://dbpedia.org/resource/South_Korea|South Korea
http://dbpedia.org/resource/South_Sudan|South Sudan
http://dbpedia.org/resource/Tuvalu|Tuvalu
http://dbpedia.org/resource/Ukraine|Ukraine
http://dbpedia.org/resource/United_States|United States
